time,open,high,low,close,tick_volume,spread,real_volume
2026-01-26 06:15:00,5075.81,5076.49,5075.33,5075.91,285,12,0
2026-01-26 06:16:00,5075.9,5075.91,5074.42,5075.67,323,16,0
2026-01-26 06:17:00,5075.67,5075.69,5072.48,5074.58,454,12,0
2026-01-26 06:18:00,5074.58,5075.35,5074.17,5075.26,284,14,0
2026-01-26 06:19:00,5075.26,5076.24,5074.53,5075.98,264,12,0
2026-01-26 06:20:00,5075.98,5076.49,5073.57,5074.38,529,12,0
2026-01-26 06:21:00,5074.38,5075.0,5072.46,5072.68,450,12,0
2026-01-26 06:22:00,5072.68,5073.61,5071.87,5072.41,483,12,0
2026-01-26 06:23:00,5072.38,5072.88,5071.39,5071.64,299,12,0
2026-01-26 06:24:00,5071.64,5073.04,5071.63,5072.83,259,15,0
2026-01-26 06:25:00,5072.83,5073.75,5071.71,5071.72,326,12,0
2026-01-26 06:26:00,5071.76,5073.21,5071.45,5072.15,520,12,0
2026-01-26 06:27:00,5072.15,5073.15,5072.14,5073.03,276,12,0
2026-01-26 06:28:00,5073.05,5073.3,5072.34,5072.62,216,14,0
2026-01-26 06:29:00,5072.64,5072.92,5071.66,5072.38,284,12,0
2026-01-26 06:30:00,5072.38,5073.06,5071.57,5073.0,204,13,0
2026-01-26 06:31:00,5072.98,5073.19,5072.0,5072.57,197,12,0
2026-01-26 06:32:00,5072.56,5072.57,5064.0,5067.94,710,12,0
2026-01-26 06:33:00,5067.94,5069.39,5065.52,5069.39,620,12,0
2026-01-26 06:34:00,5069.38,5070.53,5068.89,5070.18,375,14,0
2026-01-26 06:35:00,5070.18,5072.28,5070.18,5071.4,348,12,0
2026-01-26 06:36:00,5071.32,5072.31,5070.98,5071.48,307,14,0
2026-01-26 06:37:00,5071.48,5072.11,5070.04,5071.52,327,12,0
2026-01-26 06:38:00,5071.52,5071.79,5067.25,5067.51,350,12,0
2026-01-26 06:39:00,5067.51,5067.99,5065.62,5066.72,517,12,0
2026-01-26 06:40:00,5066.69,5067.25,5064.97,5065.93,327,12,0
2026-01-26 06:41:00,5065.93,5066.58,5064.27,5065.68,428,12,0
2026-01-26 06:42:00,5065.68,5066.57,5064.54,5065.32,399,12,0
2026-01-26 06:43:00,5065.3,5066.35,5064.37,5065.47,305,13,0
2026-01-26 06:44:00,5065.52,5067.46,5065.52,5067.02,277,15,0
2026-01-26 06:45:00,5067.02,5067.26,5060.27,5063.39,552,12,0
2026-01-26 06:46:00,5063.38,5064.68,5058.1,5060.99,818,12,0
2026-01-26 06:47:00,5060.99,5064.09,5060.48,5063.56,464,12,0
2026-01-26 06:48:00,5063.51,5063.86,5061.52,5063.59,422,12,0
2026-01-26 06:49:00,5063.59,5064.76,5062.79,5063.34,337,12,0
2026-01-26 06:50:00,5063.34,5066.62,5063.34,5066.05,339,12,0
2026-01-26 06:51:00,5066.02,5067.07,5065.83,5066.91,288,12,0
2026-01-26 06:52:00,5066.91,5067.65,5066.29,5066.8,200,12,0
2026-01-26 06:53:00,5066.8,5066.82,5064.98,5065.79,251,12,0
2026-01-26 06:54:00,5065.79,5065.8,5064.63,5065.57,225,12,0
2026-01-26 06:55:00,5065.57,5067.08,5065.05,5066.73,255,13,0
2026-01-26 06:56:00,5066.73,5069.29,5065.62,5069.12,355,12,0
2026-01-26 06:57:00,5069.12,5071.71,5068.85,5071.42,430,12,0
2026-01-26 06:58:00,5071.41,5072.27,5069.73,5070.59,390,12,0
2026-01-26 06:59:00,5070.59,5070.6,5068.65,5070.34,239,12,0
2026-01-26 07:00:00,5070.34,5070.77,5069.26,5070.61,255,15,0
2026-01-26 07:01:00,5070.61,5072.42,5070.48,5072.32,261,12,0
2026-01-26 07:02:00,5072.45,5072.78,5071.53,5071.97,314,12,0
2026-01-26 07:03:00,5071.97,5072.02,5069.89,5070.21,255,12,0
2026-01-26 07:04:00,5070.21,5070.27,5068.23,5068.27,238,12,0
2026-01-26 07:05:00,5068.27,5068.27,5062.41,5064.01,506,12,0
2026-01-26 07:06:00,5064.01,5065.01,5062.87,5065.01,500,16,0
2026-01-26 07:07:00,5065.01,5065.03,5059.21,5059.58,596,12,0
2026-01-26 07:08:00,5059.58,5063.65,5059.58,5062.93,563,12,0
2026-01-26 07:09:00,5062.93,5065.46,5062.93,5064.85,336,12,0
2026-01-26 07:10:00,5064.9,5064.9,5061.92,5062.82,281,14,0
2026-01-26 07:11:00,5062.82,5062.88,5059.54,5060.39,425,12,0
2026-01-26 07:12:00,5060.39,5060.43,5055.26,5058.42,682,12,0
2026-01-26 07:13:00,5058.42,5059.77,5056.55,5059.25,464,12,0
2026-01-26 07:14:00,5059.25,5061.0,5059.02,5059.96,504,12,0
2026-01-26 07:15:00,5059.94,5061.35,5059.32,5060.32,514,12,0
2026-01-26 07:16:00,5060.31,5061.99,5060.08,5061.07,386,12,0
2026-01-26 07:17:00,5061.06,5061.95,5059.5,5060.07,274,12,0
2026-01-26 07:18:00,5060.07,5060.74,5059.51,5059.74,373,12,0
2026-01-26 07:19:00,5059.74,5060.12,5052.11,5053.79,799,12,0
2026-01-26 07:20:00,5053.79,5057.25,5053.79,5056.75,741,12,0
2026-01-26 07:21:00,5056.74,5059.75,5054.37,5059.1,682,12,0
2026-01-26 07:22:00,5059.1,5060.56,5057.09,5059.46,496,12,0
2026-01-26 07:23:00,5059.49,5063.38,5059.47,5062.97,480,12,0
2026-01-26 07:24:00,5062.98,5063.64,5061.51,5063.04,299,12,0
2026-01-26 07:25:00,5063.06,5063.06,5061.14,5062.02,339,12,0
2026-01-26 07:26:00,5062.02,5065.17,5061.05,5064.62,601,12,0
2026-01-26 07:27:00,5064.65,5066.83,5064.54,5066.37,341,12,0
2026-01-26 07:28:00,5066.37,5066.92,5064.38,5064.67,504,14,0
2026-01-26 07:29:00,5064.67,5066.05,5063.51,5065.4,569,12,0
2026-01-26 07:30:00,5065.4,5066.02,5061.53,5065.24,1004,12,0
2026-01-26 07:31:00,5065.12,5065.12,5055.6,5055.77,1093,12,0
2026-01-26 07:32:00,5055.7,5060.58,5055.11,5059.67,930,12,0
2026-01-26 07:33:00,5059.67,5064.58,5059.67,5064.55,864,12,0
2026-01-26 07:34:00,5064.55,5066.56,5062.36,5063.41,962,12,0
2026-01-26 07:35:00,5063.41,5067.96,5062.88,5066.9,778,12,0
2026-01-26 07:36:00,5066.9,5067.09,5064.55,5065.05,657,12,0
2026-01-26 07:37:00,5065.05,5065.22,5056.83,5059.62,974,12,0
2026-01-26 07:38:00,5059.61,5066.79,5059.57,5062.38,943,12,0
2026-01-26 07:39:00,5062.38,5063.14,5059.52,5061.33,1024,12,0
2026-01-26 07:40:00,5061.34,5063.36,5058.84,5059.42,1065,12,0
2026-01-26 07:41:00,5059.44,5059.52,5055.37,5058.73,849,12,0
2026-01-26 07:42:00,5058.73,5059.33,5055.34,5057.8,897,12,0
2026-01-26 07:43:00,5057.8,5058.92,5053.0,5058.56,1120,12,0
2026-01-26 07:44:00,5058.57,5060.49,5057.7,5059.83,826,12,0
2026-01-26 07:45:00,5059.83,5063.36,5058.52,5062.03,812,12,0
2026-01-26 07:46:00,5062.03,5066.07,5061.65,5064.57,708,12,0
2026-01-26 07:47:00,5064.61,5068.89,5063.71,5068.33,815,12,0
2026-01-26 07:48:00,5068.32,5070.63,5067.65,5070.2,864,12,0
2026-01-26 07:49:00,5070.2,5072.0,5070.04,5071.9,767,13,0
2026-01-26 07:50:00,5071.9,5072.73,5070.37,5072.53,719,12,0
2026-01-26 07:51:00,5072.5,5073.43,5071.2,5073.01,597,12,0
2026-01-26 07:52:00,5073.01,5074.58,5072.49,5074.23,467,12,0
2026-01-26 07:53:00,5074.23,5076.28,5073.81,5074.39,669,12,0
2026-01-26 07:54:00,5074.39,5075.64,5071.75,5073.55,535,12,0
2026-01-26 07:55:00,5073.6,5074.68,5072.42,5073.18,541,12,0
2026-01-26 07:56:00,5073.18,5074.65,5071.27,5071.39,468,12,0
2026-01-26 07:57:00,5071.39,5073.63,5071.36,5073.28,524,16,0
2026-01-26 07:58:00,5073.33,5074.87,5072.76,5074.47,642,12,0
2026-01-26 07:59:00,5074.47,5075.35,5073.94,5074.26,453,12,0
2026-01-26 08:00:00,5074.26,5076.61,5073.62,5076.3,601,12,0
2026-01-26 08:01:00,5076.3,5082.09,5075.89,5082.01,639,12,0
2026-01-26 08:02:00,5082.01,5082.01,5075.94,5076.77,879,12,0
2026-01-26 08:03:00,5076.77,5079.66,5075.33,5079.3,751,12,0
2026-01-26 08:04:00,5079.4,5079.4,5075.92,5079.27,586,12,0
2026-01-26 08:05:00,5079.27,5079.27,5075.14,5075.47,652,12,0
2026-01-26 08:06:00,5075.47,5076.29,5074.46,5074.99,663,12,0
2026-01-26 08:07:00,5074.99,5078.32,5074.01,5078.31,595,12,0
2026-01-26 08:08:00,5078.31,5078.87,5072.13,5074.47,822,12,0
2026-01-26 08:09:00,5074.46,5074.8,5071.34,5071.66,599,12,0
2026-01-26 08:10:00,5071.66,5076.18,5071.48,5076.18,552,12,0
2026-01-26 08:11:00,5076.18,5076.18,5073.4,5073.88,693,12,0
2026-01-26 08:12:00,5073.88,5075.6,5072.19,5073.29,541,12,0
2026-01-26 08:13:00,5073.24,5073.53,5068.29,5070.1,663,12,0
2026-01-26 08:14:00,5070.1,5071.59,5067.24,5069.38,676,12,0
2026-01-26 08:15:00,5069.38,5069.86,5065.39,5067.73,753,12,0
2026-01-26 08:16:00,5067.73,5069.31,5065.77,5069.21,785,12,0
2026-01-26 08:17:00,5069.21,5072.73,5067.44,5071.95,799,12,0
2026-01-26 08:18:00,5071.91,5072.38,5069.49,5070.49,501,12,0
2026-01-26 08:19:00,5070.49,5072.04,5069.56,5071.13,500,12,0
2026-01-26 08:20:00,5071.13,5072.23,5070.04,5070.94,418,12,0
2026-01-26 08:21:00,5070.97,5070.99,5068.37,5069.91,606,12,0
2026-01-26 08:22:00,5069.9,5070.53,5068.69,5069.23,525,12,0
2026-01-26 08:23:00,5069.23,5071.36,5068.6,5071.11,498,12,0
2026-01-26 08:24:00,5071.09,5073.05,5069.74,5072.78,628,12,0
2026-01-26 08:25:00,5072.81,5076.61,5072.79,5076.19,743,12,0
2026-01-26 08:26:00,5076.19,5077.33,5072.52,5074.14,537,12,0
2026-01-26 08:27:00,5074.14,5076.3,5073.98,5075.5,620,12,0
2026-01-26 08:28:00,5075.5,5076.04,5074.2,5075.23,580,12,0
2026-01-26 08:29:00,5075.23,5075.71,5073.51,5075.11,494,12,0
2026-01-26 08:30:00,5075.11,5077.76,5074.56,5075.54,757,12,0
2026-01-26 08:31:00,5075.54,5077.46,5075.48,5076.72,454,12,0
2026-01-26 08:32:00,5076.73,5079.5,5076.73,5079.5,600,12,0
2026-01-26 08:33:00,5079.53,5079.65,5077.64,5077.9,474,16,0
2026-01-26 08:34:00,5077.9,5079.61,5076.65,5079.52,500,12,0
2026-01-26 08:35:00,5079.52,5080.29,5077.76,5078.71,500,12,0
2026-01-26 08:36:00,5078.71,5082.22,5078.71,5082.21,518,12,0
2026-01-26 08:37:00,5082.21,5083.15,5081.37,5082.23,569,12,0
2026-01-26 08:38:00,5082.22,5084.65,5082.03,5083.23,649,12,0
2026-01-26 08:39:00,5083.23,5085.55,5082.63,5083.94,759,12,0
2026-01-26 08:40:00,5083.89,5083.91,5082.04,5082.62,492,12,0
2026-01-26 08:41:00,5082.62,5084.43,5081.69,5083.56,571,12,0
2026-01-26 08:42:00,5083.56,5089.04,5082.66,5088.72,666,12,0
2026-01-26 08:43:00,5088.72,5089.28,5086.78,5086.96,581,13,0
2026-01-26 08:44:00,5086.96,5092.43,5086.94,5091.96,702,12,0
2026-01-26 08:45:00,5091.96,5099.47,5091.8,5098.14,917,12,0
2026-01-26 08:46:00,5098.24,5100.26,5095.06,5099.62,769,12,0
2026-01-26 08:47:00,5099.62,5108.84,5098.37,5107.89,830,12,0
2026-01-26 08:48:00,5107.89,5110.18,5105.15,5107.27,896,12,0
2026-01-26 08:49:00,5107.27,5107.68,5102.95,5106.79,835,12,0
2026-01-26 08:50:00,5106.79,5110.31,5106.07,5109.18,813,12,0
2026-01-26 08:51:00,5109.18,5111.01,5104.13,5104.97,1051,12,0
2026-01-26 08:52:00,5104.92,5105.39,5102.44,5102.89,868,12,0
2026-01-26 08:53:00,5102.86,5104.52,5100.72,5100.93,839,12,0
2026-01-26 08:54:00,5100.93,5102.16,5099.29,5099.4,782,12,0
2026-01-26 08:55:00,5099.4,5099.45,5092.56,5092.83,1040,12,0
2026-01-26 08:56:00,5092.84,5093.77,5087.37,5088.65,921,12,0
2026-01-26 08:57:00,5088.65,5088.67,5085.05,5085.2,1037,12,0
2026-01-26 08:58:00,5085.2,5085.45,5076.44,5079.87,900,12,0
2026-01-26 08:59:00,5079.87,5080.89,5076.77,5077.61,708,12,0
2026-01-26 09:00:00,5077.61,5081.92,5075.22,5075.73,785,12,0
2026-01-26 09:01:00,5075.73,5078.85,5074.06,5076.76,747,12,0
2026-01-26 09:02:00,5076.76,5079.1,5076.73,5077.36,523,12,0
2026-01-26 09:03:00,5077.36,5081.45,5077.18,5081.02,441,12,0
2026-01-26 09:04:00,5081.02,5082.59,5080.01,5081.31,687,12,0
2026-01-26 09:05:00,5081.31,5082.69,5080.9,5081.38,474,12,0
2026-01-26 09:06:00,5081.38,5086.38,5081.04,5085.77,583,12,0
2026-01-26 09:07:00,5085.81,5087.99,5082.51,5087.45,639,12,0
2026-01-26 09:08:00,5087.45,5090.2,5086.12,5087.01,533,12,0
2026-01-26 09:09:00,5087.0,5088.35,5086.31,5088.11,332,12,0
2026-01-26 09:10:00,5088.11,5088.59,5087.02,5088.51,272,12,0
2026-01-26 09:11:00,5088.51,5089.68,5087.23,5088.5,398,13,0
2026-01-26 09:12:00,5088.49,5090.21,5087.29,5089.84,312,12,0
2026-01-26 09:13:00,5089.84,5090.46,5088.62,5089.58,440,12,0
2026-01-26 09:14:00,5089.58,5092.33,5088.36,5090.77,502,12,0
2026-01-26 09:15:00,5090.78,5091.23,5090.0,5090.48,352,12,0
2026-01-26 09:16:00,5090.48,5093.89,5090.35,5093.0,395,12,0
2026-01-26 09:17:00,5093.0,5095.14,5092.81,5094.9,367,12,0
2026-01-26 09:18:00,5094.9,5095.86,5092.89,5095.5,385,12,0
2026-01-26 09:19:00,5095.5,5095.57,5092.66,5092.8,344,12,0
2026-01-26 09:20:00,5092.8,5095.73,5092.52,5094.12,388,14,0
2026-01-26 09:21:00,5094.15,5095.47,5091.61,5092.48,524,12,0
2026-01-26 09:22:00,5092.48,5093.13,5090.78,5092.58,372,12,0
2026-01-26 09:23:00,5092.58,5093.05,5091.48,5092.17,288,12,0
2026-01-26 09:24:00,5092.19,5094.11,5091.41,5092.04,408,12,0
2026-01-26 09:25:00,5092.07,5092.65,5090.87,5092.11,382,12,0
2026-01-26 09:26:00,5092.11,5094.69,5092.1,5094.68,444,12,0
2026-01-26 09:27:00,5094.69,5095.51,5094.4,5094.87,368,12,0
2026-01-26 09:28:00,5094.87,5095.46,5094.15,5095.43,292,12,0
2026-01-26 09:29:00,5095.43,5095.67,5095.03,5095.37,244,12,0
2026-01-26 09:30:00,5095.37,5095.69,5092.4,5092.79,388,12,0
2026-01-26 09:31:00,5092.79,5094.12,5092.55,5093.47,332,12,0
2026-01-26 09:32:00,5093.5,5094.4,5093.18,5093.53,275,12,0
2026-01-26 09:33:00,5093.5,5093.61,5091.07,5092.2,398,12,0
2026-01-26 09:34:00,5092.2,5093.51,5092.2,5093.22,323,12,0
2026-01-26 09:35:00,5093.22,5093.42,5090.72,5092.79,291,12,0
2026-01-26 09:36:00,5092.84,5093.31,5089.47,5090.24,394,12,0
2026-01-26 09:37:00,5090.22,5091.1,5090.1,5091.06,290,16,0
2026-01-26 09:38:00,5091.05,5091.7,5090.46,5091.09,251,12,0
2026-01-26 09:39:00,5091.09,5091.49,5089.49,5090.76,275,12,0
2026-01-26 09:40:00,5090.76,5090.76,5088.65,5089.72,331,12,0
2026-01-26 09:41:00,5089.85,5090.83,5089.19,5090.41,236,12,0
2026-01-26 09:42:00,5090.41,5091.0,5088.06,5088.58,372,12,0
2026-01-26 09:43:00,5088.51,5088.84,5087.28,5087.48,374,12,0
2026-01-26 09:44:00,5087.48,5088.83,5085.74,5088.69,437,12,0
2026-01-26 09:45:00,5088.69,5091.55,5088.69,5089.95,413,12,0
2026-01-26 09:46:00,5089.95,5089.96,5088.28,5089.01,320,12,0
2026-01-26 09:47:00,5089.01,5089.85,5088.29,5088.97,236,12,0
2026-01-26 09:48:00,5088.97,5092.44,5088.84,5091.43,339,12,0
2026-01-26 09:49:00,5091.43,5092.75,5091.38,5092.56,224,12,0
2026-01-26 09:50:00,5092.56,5092.85,5091.67,5092.49,195,14,0
2026-01-26 09:51:00,5092.49,5092.87,5091.87,5091.9,217,12,0
2026-01-26 09:52:00,5091.9,5092.07,5090.63,5090.87,210,12,0
2026-01-26 09:53:00,5090.87,5092.91,5090.15,5091.83,279,12,0
2026-01-26 09:54:00,5091.83,5094.3,5091.79,5092.24,348,12,0
2026-01-26 09:55:00,5092.24,5092.94,5090.6,5091.85,292,12,0
2026-01-26 09:56:00,5091.85,5093.44,5091.65,5093.4,284,12,0
2026-01-26 09:57:00,5093.39,5093.43,5089.47,5089.65,356,12,0
2026-01-26 09:58:00,5089.65,5090.78,5089.45,5090.35,319,12,0
2026-01-26 09:59:00,5090.35,5090.39,5088.3,5089.22,284,12,0
2026-01-26 10:00:00,5089.22,5090.69,5087.69,5090.06,581,12,0
2026-01-26 10:01:00,5090.06,5094.73,5089.95,5094.68,432,12,0
2026-01-26 10:02:00,5094.68,5095.35,5093.01,5094.44,330,12,0
2026-01-26 10:03:00,5094.43,5096.83,5094.0,5094.04,477,12,0
2026-01-26 10:04:00,5094.04,5095.42,5094.03,5094.75,338,12,0
2026-01-26 10:05:00,5094.74,5096.26,5093.38,5094.15,381,12,0
2026-01-26 10:06:00,5094.15,5094.15,5090.64,5090.65,356,12,0
2026-01-26 10:07:00,5090.65,5092.07,5090.07,5091.61,502,12,0
2026-01-26 10:08:00,5091.61,5091.83,5090.54,5091.02,412,12,0
2026-01-26 10:09:00,5091.02,5092.28,5090.3,5091.44,436,13,0
2026-01-26 10:10:00,5091.44,5092.1,5089.73,5091.49,453,14,0
2026-01-26 10:11:00,5091.49,5093.65,5091.09,5093.33,613,12,0
2026-01-26 10:12:00,5093.33,5095.17,5092.81,5092.97,540,12,0
2026-01-26 10:13:00,5092.97,5096.29,5092.77,5095.48,406,12,0
2026-01-26 10:14:00,5095.25,5096.56,5094.54,5096.07,449,12,0
2026-01-26 10:15:00,5096.07,5096.89,5095.31,5096.37,378,12,0
2026-01-26 10:16:00,5096.37,5097.19,5095.04,5096.4,396,12,0
2026-01-26 10:17:00,5096.42,5098.07,5095.53,5097.22,337,12,0
2026-01-26 10:18:00,5097.22,5097.82,5095.57,5096.1,505,12,0
2026-01-26 10:19:00,5096.1,5097.62,5096.1,5097.17,362,12,0
2026-01-26 10:20:00,5097.16,5097.27,5096.1,5096.46,320,12,0
2026-01-26 10:21:00,5096.46,5096.87,5095.28,5096.2,398,12,0
2026-01-26 10:22:00,5096.21,5096.61,5095.44,5095.85,452,12,0
2026-01-26 10:23:00,5095.85,5096.79,5095.12,5096.71,330,12,0
2026-01-26 10:24:00,5096.72,5097.33,5096.43,5096.54,299,12,0
2026-01-26 10:25:00,5096.54,5097.41,5096.45,5097.27,297,12,0
2026-01-26 10:26:00,5097.27,5097.29,5096.52,5096.92,290,12,0
2026-01-26 10:27:00,5096.91,5097.51,5096.59,5097.41,315,15,0
2026-01-26 10:28:00,5097.44,5097.44,5096.77,5097.42,238,14,0
2026-01-26 10:29:00,5097.45,5097.48,5095.93,5096.73,387,12,0
2026-01-26 10:30:00,5096.72,5097.39,5096.24,5096.59,336,16,0
2026-01-26 10:31:00,5096.58,5097.91,5096.58,5097.23,404,12,0
2026-01-26 10:32:00,5097.23,5097.74,5096.89,5097.08,357,12,0
2026-01-26 10:33:00,5097.06,5097.94,5096.78,5097.24,228,12,0
2026-01-26 10:34:00,5097.24,5097.91,5095.94,5096.76,468,12,0
2026-01-26 10:35:00,5096.78,5097.91,5096.48,5097.06,422,13,0
2026-01-26 10:36:00,5097.12,5097.58,5096.66,5096.73,293,16,0
2026-01-26 10:37:00,5096.73,5097.98,5096.72,5097.31,386,12,0
2026-01-26 10:38:00,5097.32,5098.55,5096.51,5096.96,521,12,0
2026-01-26 10:39:00,5096.92,5096.93,5095.14,5095.6,457,12,0
2026-01-26 10:40:00,5095.6,5096.82,5095.05,5095.71,560,12,0
2026-01-26 10:41:00,5095.71,5096.05,5091.67,5094.57,724,12,0
2026-01-26 10:42:00,5094.6,5094.76,5092.58,5093.1,612,12,0
2026-01-26 10:43:00,5093.08,5093.17,5090.39,5092.05,506,12,0
2026-01-26 10:44:00,5092.05,5093.93,5090.86,5093.55,509,12,0
2026-01-26 10:45:00,5093.55,5094.05,5090.98,5091.02,526,15,0
2026-01-26 10:46:00,5091.02,5093.56,5090.4,5092.11,484,14,0
2026-01-26 10:47:00,5092.11,5093.27,5090.11,5091.17,583,12,0
2026-01-26 10:48:00,5091.23,5091.55,5089.62,5091.46,525,12,0
2026-01-26 10:49:00,5091.47,5092.86,5088.9,5088.97,483,12,0
2026-01-26 10:50:00,5088.97,5089.32,5087.68,5089.17,583,12,0
2026-01-26 10:51:00,5089.16,5089.76,5081.64,5082.17,696,12,0
2026-01-26 10:52:00,5082.17,5085.65,5081.9,5083.01,742,12,0
2026-01-26 10:53:00,5083.0,5083.38,5080.91,5082.09,541,12,0
2026-01-26 10:54:00,5082.09,5083.26,5080.11,5083.26,597,12,0
2026-01-26 10:55:00,5083.26,5084.82,5083.24,5084.65,463,12,0
2026-01-26 10:56:00,5084.58,5084.58,5081.1,5082.26,532,12,0
2026-01-26 10:57:00,5082.26,5083.82,5081.48,5081.59,543,12,0
2026-01-26 10:58:00,5081.57,5082.97,5080.88,5082.02,429,12,0
2026-01-26 10:59:00,5082.02,5083.65,5081.24,5083.5,518,12,0
2026-01-26 11:00:00,5083.45,5090.1,5082.37,5088.78,1037,12,0
2026-01-26 11:01:00,5088.78,5090.11,5084.19,5086.82,879,12,0
2026-01-26 11:02:00,5086.81,5090.84,5086.6,5086.92,773,12,0
2026-01-26 11:03:00,5086.92,5089.4,5085.46,5085.87,568,12,0
2026-01-26 11:04:00,5085.87,5089.45,5085.33,5088.76,553,12,0
2026-01-26 11:05:00,5088.77,5093.0,5088.74,5090.94,519,12,0
2026-01-26 11:06:00,5090.94,5091.1,5089.78,5090.01,358,12,0
2026-01-26 11:07:00,5090.01,5091.3,5089.53,5090.74,302,12,0
2026-01-26 11:08:00,5090.74,5090.75,5088.83,5089.62,357,12,0
2026-01-26 11:09:00,5089.62,5089.73,5088.35,5089.09,373,12,0
2026-01-26 11:10:00,5089.08,5090.17,5087.69,5089.5,401,12,0
2026-01-26 11:11:00,5089.37,5091.82,5088.84,5089.03,349,12,0
2026-01-26 11:12:00,5089.03,5090.32,5087.09,5087.92,496,12,0
2026-01-26 11:13:00,5087.92,5090.69,5087.43,5089.48,444,12,0
2026-01-26 11:14:00,5089.48,5091.59,5088.27,5091.41,425,12,0
2026-01-26 11:15:00,5091.39,5093.23,5091.22,5092.96,450,14,0
2026-01-26 11:16:00,5092.97,5093.87,5091.06,5092.24,416,12,0
2026-01-26 11:17:00,5092.24,5093.57,5091.09,5093.33,419,12,0
2026-01-26 11:18:00,5093.32,5093.96,5091.5,5093.45,400,12,0
2026-01-26 11:19:00,5093.45,5094.29,5092.92,5093.45,503,12,0
2026-01-26 11:20:00,5093.47,5094.29,5091.33,5092.03,519,12,0
2026-01-26 11:21:00,5092.04,5092.44,5089.95,5090.52,557,12,0
2026-01-26 11:22:00,5090.53,5091.26,5089.82,5090.95,541,12,0
2026-01-26 11:23:00,5090.95,5091.75,5088.32,5088.39,401,12,0
2026-01-26 11:24:00,5088.39,5091.18,5088.06,5090.13,471,12,0
2026-01-26 11:25:00,5090.13,5091.58,5090.13,5091.0,385,12,0
2026-01-26 11:26:00,5091.0,5091.48,5089.9,5090.94,438,14,0
2026-01-26 11:27:00,5090.94,5094.01,5090.51,5093.84,421,15,0
2026-01-26 11:28:00,5093.85,5096.56,5093.83,5096.54,443,15,0
2026-01-26 11:29:00,5096.53,5096.8,5095.45,5096.56,375,12,0
2026-01-26 11:30:00,5096.56,5096.76,5095.16,5096.22,383,12,0
2026-01-26 11:31:00,5096.22,5098.39,5095.98,5097.63,449,12,0
2026-01-26 11:32:00,5097.62,5098.52,5096.72,5097.61,528,12,0
2026-01-26 11:33:00,5097.62,5098.06,5096.98,5097.33,332,12,0
2026-01-26 11:34:00,5097.33,5098.2,5096.39,5098.05,357,14,0
2026-01-26 11:35:00,5098.05,5098.09,5097.28,5098.02,278,13,0
2026-01-26 11:36:00,5098.02,5098.36,5096.66,5097.73,352,12,0
2026-01-26 11:37:00,5097.73,5097.77,5096.26,5096.61,313,12,0
2026-01-26 11:38:00,5096.61,5096.67,5095.17,5095.38,352,12,0
2026-01-26 11:39:00,5095.38,5095.38,5093.3,5093.35,498,17,0
2026-01-26 11:40:00,5093.37,5093.47,5088.27,5088.32,551,12,0
2026-01-26 11:41:00,5088.31,5090.11,5087.47,5087.62,685,12,0
2026-01-26 11:42:00,5087.62,5090.88,5087.61,5089.09,551,12,0
2026-01-26 11:43:00,5089.08,5090.8,5088.97,5090.22,418,13,0
2026-01-26 11:44:00,5090.22,5091.79,5090.14,5091.39,376,12,0
2026-01-26 11:45:00,5091.39,5091.94,5090.28,5091.16,324,12,0
2026-01-26 11:46:00,5091.16,5093.09,5091.14,5092.52,301,12,0
2026-01-26 11:47:00,5092.52,5092.96,5090.44,5090.64,362,12,0
2026-01-26 11:48:00,5090.64,5091.13,5088.39,5089.21,389,12,0
2026-01-26 11:49:00,5089.21,5089.4,5083.4,5083.82,635,12,0
2026-01-26 11:50:00,5083.85,5086.36,5081.45,5081.98,842,12,0
2026-01-26 11:51:00,5081.98,5082.32,5078.66,5078.75,793,12,0
2026-01-26 11:52:00,5078.76,5084.08,5078.19,5083.26,809,12,0
2026-01-26 11:53:00,5083.26,5084.85,5081.01,5082.64,733,12,0
2026-01-26 11:54:00,5082.64,5083.07,5077.3,5079.26,634,12,0
2026-01-26 11:55:00,5079.26,5080.18,5078.8,5079.44,603,12,0
2026-01-26 11:56:00,5079.44,5080.07,5075.62,5076.88,847,12,0
2026-01-26 11:57:00,5076.88,5080.57,5075.7,5080.0,677,12,0
2026-01-26 11:58:00,5080.0,5082.58,5079.72,5081.12,498,12,0
2026-01-26 11:59:00,5081.12,5084.37,5080.74,5084.36,420,12,0
2026-01-26 12:00:00,5084.36,5086.2,5083.58,5084.6,589,13,0
2026-01-26 12:01:00,5084.6,5084.95,5081.72,5083.61,564,12,0
2026-01-26 12:02:00,5083.58,5083.85,5081.89,5082.04,589,12,0
2026-01-26 12:03:00,5082.04,5082.19,5080.35,5080.44,524,12,0
2026-01-26 12:04:00,5080.44,5081.99,5078.72,5081.44,546,12,0
2026-01-26 12:05:00,5081.43,5084.31,5080.42,5083.9,431,12,0
2026-01-26 12:06:00,5083.9,5085.26,5083.9,5084.61,299,12,0
2026-01-26 12:07:00,5084.61,5084.74,5081.53,5081.66,396,12,0
2026-01-26 12:08:00,5081.71,5082.22,5079.26,5080.39,666,12,0
2026-01-26 12:09:00,5080.39,5082.85,5080.39,5082.78,403,12,0
2026-01-26 12:10:00,5082.78,5085.54,5081.84,5085.04,646,12,0
2026-01-26 12:11:00,5085.04,5085.08,5083.34,5083.55,469,12,0
2026-01-26 12:12:00,5083.55,5086.36,5083.55,5086.18,468,12,0
